3877132;1;MainField_Obj_Mineral_A_01_1877349483
3878510;1;MainField_Obj_Mineral_A_01_512354835
4004970;1;AocField_Enemy_Golem_Little_Ice_3009239476
4257121;1;MainField_Item_Plant_O_3634686363
4275865;1;IsGet_Armor_126_Head
4502831;1;Npc_oasis010_SinjyuClear_Normal
4522230;1;IsGet_Weapon_Sword_035
4565354;1;MainField_WeaponDrop_3958659699
4749278;1;MainField_Obj_LiftRockWhite_A_01_2938190321
4944510;1;MainField_LinkTagAnd_03479038283
4956854;1;MainField_Obj_LiftRockWhite_A_01_1977732106
4962814;1;Lock_OneHitDungeon001
5100575;1;MainField_Item_Fruit_A_4111567706
5135207;1;MainField_Item_Fruit_F_1547810707
5345035;1;MainField_Enemy_Bokoblin_Junior_2239269747
5657391;1;MainField_TreasureSpot_00_1782434349
5814327;3;EquipTime_Weapon_Spear_008
5876456;1;MainField_Npc_HiddenKorokGround_779408426
6247461;1;MainField_Item_Plant_O_3817908564
6547573;1;MainField_Item_Fruit_A_440756992
6550131;1;MainField_Obj_MineralBury_A_01_2457312580
6674700;1;MainField_Item_Mushroom_D_3637276699
6703174;1;MainField_Item_Plant_O_3901498568
6741712;1;MainField_Npc_HiddenKorokGround_158421429
6802162;1;MainField_WeaponDrop_2093758563
6827688;1;MainField_Item_Fruit_G_2684361373
6850279;1;MainField_Item_Plant_O_545445364
7356628;1;MainField_Obj_BreakBoxIron_3656539378
7410239;1;MainField_Obj_Mineral_A_01_660105836
7680102;1;MainField_Npc_HiddenKorokFly_2151114466
7727788;1;MainField_Obj_BombArrow_A_03_3402260026
7730630;1;MainField_Item_Plant_L_2994726607
7748378;1;MainField_Obj_LiftRockWhite_A_01_3645505366
7905934;1;MainField_WallCrack_349428949
8076805;1;Dungeon037_SmallKey02
8617264;1;MainField_Item_Plant_C_3876332666
8627827;1;HatenoNPC009_First
8690760;1;MainField_Item_Mushroom_D_1612176192
8758544;1;MainField_Item_Mushroom_E_1761129414
8797511;1;MainField_Enemy_Bokoblin_Middle_1722172746
8886209;3;PictureBookSize_Obj_Mineral_A_01
8892031;1;MainField_Enemy_Guardian_A_626309166
8969520;1;MainField_Item_Plant_O_3800498506
9287029;1;MainField_Item_Mushroom_D_4009259632
9507206;1;IsPlayed_Demo814_0
9507949;1;MainField_Obj_IceArrow_A_01_2835255053
9543990;1;MainField_Obj_Mineral_C_01_1999818885
9862045;1;HutagoHatago_Ch_001_AreaOUT
9932206;1;MarioClubTestDungeon_Weapon_Sword_004_1754728406
10011567;1;MainField_Item_Plant_O_1804121678
10073198;1;MainField_DgnObj_DungeonEntranceSP_Far_4073919162
10096878;1;MainField_Obj_MineralBury_A_01_766924145
10341031;1;MainField_Item_Mushroom_J_2087322351
10372430;1;MainField_WeaponDrop_1391151182
10427649;1;MainField_Item_Mushroom_D_2976406798
10519720;1;MainField_Enemy_Moriblin_Junior_649983064
10825380;1;MainField_Obj_Mineral_B_01_400646827
10830929;1;MainField_Obj_Mineral_A_01_4025381790
11121527;1;Open_Dungeon009
11149539;1;MainField_TBox_Field_Stone_2335392690
11229735;1;MainField_KibakoDesert_Contain_01_895869769
11244485;1;DarkWoods_Dungeon
11272046;1;Npc_Zora002_Money
11299785;16;Horse_AmiiboUidHash
11470968;1;MainField_Item_Mushroom_D_2634667715
11507636;1;MainField_Item_Plant_F_1334620358
11686008;1;MainField_Barrel_3049681596
11708356;1;MainField_Item_Mushroom_D_4291264909
11718530;1;MainField_Enemy_Bokoblin_Guard_Junior_1824306896
11731470;1;MainField_Enemy_Lizalfos_Middle_2872737235
11846956;1;MarioClubTestDungeon_Weapon_Sword_051_2017098428
11902388;1;RemainsWind_UnderLeftWing
12033328;1;MainField_Animal_Fish_G_1217592129
12055552;1;Demo117_0
12113715;1;MainField_WeaponDrop_3638033846
12173420;1;MainField_Obj_LiftRockWhite_A_01_2165164873
12297060;1;MainField_Weapon_Lsword_003_493588007
12360969;1;Clear_Dungeon012
12406104;3;NPC_oasis065_Armor_008_Upper
12507248;1;MainField_Enemy_Lizalfos_Senior_2090677285
12540725;1;Npc_SourthernVillage004_FishTalk
12540730;3;Npc_Attacked_006_DLC2nd_Item_Enemy_28
12563255;1;MainField_Item_Mushroom_D_2941906369
12629786;1;MainField_WeaponDrop_618093973
12759036;1;MarioClubTestDungeon_Animal_Fish_E_812795047
12786689;3;Location_Dungeon107
12788513;1;IsGet_Item_Mushroom_Template
12897307;1;MainField_Item_Fruit_A_2161460933
13016598;3;AmountRupeeForRevivalFountain2
13232170;1;MainField_Weapon_Sword_021_2603760569
13549801;1;TreasureHunt_touzoku08_Activated
13707800;1;MainField_Enemy_Moriblin_Middle_933089512
13825087;1;MainField_Enemy_Bokoblin_Middle_3057996548
13890408;3;PorchTime_Armor_153_Lower
14110599;1;MainField_TwnObj_Village_HatenoPot_A_M_Act_01_2883427906
14149172;3;EquipTime_Armor_173_Head
14220839;1;MarioClubTestDungeon_Weapon_Shield_037_3485268709
14294295;1;MainField_WeaponDrop_1985877316
14310375;1;MainField_Enemy_Golem_Little_Ice_1314806381
14582372;1;IsRegisteredPictureBook_Weapon_Spear_028
14585517;1;MainField_Weapon_Shield_021_2457001691
14645420;1;FironeMini_HeartPond_PresentFlower
14789619;1;MainField_Enemy_Lizalfos_Middle_4274734637
14847602;1;MainField_Animal_Doe_A_304861219
14867555;1;Dungeon034_SmallKey03
14914130;1;MarioClubTestDungeon_Item_Fruit_B_1813674852
14993693;1;MainField_Weapon_Bow_011_941765605
15147432;1;MainField_DgnObj_DungeonEntranceSP_3357761325
15174173;1;MainField_Animal_Heron_A_3681510223
15448397;1;MainField_Obj_RockBroken_A_02_2323055119
15738731;1;MainField_Obj_LiftRockWhite_A_01_3302187733
15752087;1;MainField_Item_Mushroom_J_1783336863
15764640;1;MainField_Enemy_Bokoblin_Senior_933659928
15826690;1;MainField_Item_Mushroom_D_3794790090
15827490;1;MainField_Item_Fruit_B_404908280
15871047;1;MainField_Obj_FireWoodBundle_3945276729
16212235;1;MainField_Item_Fruit_E_2398540844
16253630;1;MainField_Animal_Fish_H_1819059081
16306670;1;MainField_LinkTagOr_1117647763
16315573;1;MainField_TBox_Field_Stone_3068312845
16423408;1;MainField_Obj_MineralBury_A_01_1297894409
16509094;1;MainField_Weapon_Lsword_004_453676059
16530558;1;Ichigeki_EnemyDead_Plain_09
16580535;1;MainField_Item_Mushroom_B_524131835
16607456;3;PorchTime_Weapon_Shield_006
16764867;1;MainField_Obj_ArrowNormal_A_01_1548825902
16873014;3;Location_Dungeon007
16947819;1;MarioClubTestDungeon_Weapon_Shield_002_3207706183
16969924;1;MainField_Weapon_Lsword_004_730195154
17002948;1;MainField_WeaponDrop_1650780151
17140424;1;MainField_Animal_Insect_R_2125031899
17166098;1;MainField_Npc_HiddenKorokFly_3032367431
17485440;1;MainField_Obj_Mineral_B_01_941806889
17537537;1;IsGet_Weapon_Bow_014
17564936;1;IsNewPictureBook_Weapon_Bow_009
17570850;1;MainField_Item_Fruit_I_3185551417
17638453;1;MainField_Obj_Mineral_A_01_4093429254
17645452;1;AocField_Obj_BreakBoxIron_100enemy_265164775
17665324;1;MainField_Animal_LittleBird_B_1802095385
17755834;1;HasAoCVer3
17830282;1;MainField_DgnObj_EntranceTerminal_A_01_449814471
18002337;1;MainField_Item_Mushroom_D_59936668
18153988;1;MainField_TwnObj_AncientCandlePoleRoofOff_A_01_2174197046
18287341;1;MainField_Animal_Fish_L_1755034435
18413606;3;PorchTime_Armor_037_Head
18529038;1;Npc_Assassin_010
18558410;1;MainField_Obj_LiftRockGerudo_A_01_2489294271
18887105;1;MainField_Item_Fruit_A_1818487874
19248483;1;Dungeon135_SmallKey07
19369214;1;Enter_Dungeon079
19436447;1;IsGet_Item_PlantGet_O
19501731;1;SmallGoddess_Camera_First
19572595;1;MainField_Weapon_Lsword_031_3027841563
19695869;1;MainField_Item_Fruit_G_3554352363
19817629;1;MainField_Item_Mushroom_D_3348174179
19895980;1;HatenoMini_CameraBoy_Ready
19959346;1;MainField_Animal_Insect_S_2055315760
19962410;1;MarioClubTestDungeon_Weapon_Shield_009_504365537
20018777;1;IsGet_Weapon_Spear_007
20194227;1;MainField_Item_Mushroom_D_1039450604
20401123;1;MainField_Weapon_Sword_041_3686635822
20444663;1;MainField_Obj_MineralBury_A_01_2297903084
20515425;1;AocField_Kibako_Contain_100enemy_808502728
20644899;1;AocField_Enemy_Bokoblin_Junior_2543478489
20866927;1;MainField_Enemy_Bokoblin_Middle_2322393558
21086242;1;MainField_Item_Mushroom_D_1519637764
21268406;1;MainField_Weapon_Shield_021_2572393317
21339481;3;Location_AnoleTunnel
21400882;1;MainField_TBox_Field_Stone_91802921
21560009;1;Dungeon031_SmallKey00
21575943;1;MainField_Item_Fruit_A_3806132567
21605458;1;MainField_Obj_LiftRockGerudo_A_01_2095161331
21705211;1;MainField_Enemy_Chuchu_Electric_Senior_548170311
21716959;1;NPC_oasis004_MeetingTerry
21989378;1;MainField_Enemy_Bokoblin_Senior_4214846788
22116970;1;MainField_Item_Fruit_H_1024392328
22146805;1;MainField_Item_Fruit_A_1636030857
22158342;1;MainField_Item_Mushroom_E_1165991236
22183771;1;MainField_WeaponDrop_2660121770
22248369;1;IsPlayed_Demo815_0
22266203;1;IsNewPictureBook_Weapon_Sword_035
22368551;1;MainField_WeaponDrop_72224583
22372617;1;MainField_Obj_LiftRockWhite_A_01_436957202
22493090;1;AocField_Obj_BreakBoxIron_100enemy_3228380297
22615938;1;MainField_WallCrack_1830418384
22624641;1;CDungeon_TBox_Dungeon_Stone_4223476174
22655947;1;MainField_Enemy_Keese_1043864812
22763856;1;MainField_Enemy_Giant_Junior_3337886442
22864732;1;MainField_Enemy_Golem_Little_Fire_3728812696
22948966;1;Npc_Zora015_Armor
23062971;1;MainField_WeaponDrop_463568543
23180706;1;MainField_LinkTagAnd_4177361368
23289413;1;CompleteTreasure_Dungeon039
23333855;1;MainField_Animal_WildDuck_A_1175493322
23363453;1;CDungeon_TBox_Dungeon_Stone_2441275272
23395861;1;MainField_IsDefeat_Enemy_Golem_Middle_3273877672
23407163;1;MainField_WeaponDrop_377547942
23481772;3;PorchTime_Armor_226_Upper
23659898;1;MainField_Animal_Fish_I_2179083928
23733624;1;MainField_Animal_WildDuck_A_783901976
23845184;1;Open_Dungeon109
23905895;1;MainField_Animal_Fish_G_4196268341
23975411;1;MainField_Item_Mushroom_D_391935372
24050106;1;MainField_Item_Mushroom_M_3608977203
24139290;1;MainField_WeaponDrop_243070540
24212054;1;MainField_Obj_Mineral_A_01_710772569
24282158;1;MainField_IceWall_2353950179
24337619;1;MainField_WeaponDrop_2136845834
24365487;1;MainField_Enemy_Lizalfos_Electric_2087762100
24367506;1;MainField_Item_Plant_O_2562105255
24485431;1;Demo116_0
24575179;1;MainField_TreasureSpot_00_2200654171
24583387;3;PictureBookSize_Item_FishGet_C
24680518;3;Test_Npc_MamonoShop_Armor_056_Head
24757923;1;MainField_Obj_Mineral_C_01_3313382987
24811034;1;MainField_Item_Mushroom_J_869102227
24904882;1;MainField_Obj_Mineral_C_01_1830969140
24964907;1;Test_Musician014
25004079;1;MainField_Obj_Mineral_A_01_677758469
25051433;1;MainFieldDungeon_Enemy_Bokoblin_Junior_2027455718
25098046;1;Clear_Dungeon112
25570309;1;MainField_LinkTagNOr_840813421
25629421;1;MainField_Item_Plant_C_4137857059
25982587;1;MainField_Obj_Mineral_B_01_2844602811
26069215;1;MainField_Obj_Mineral_A_01_3764294189
26133467;1;IsRegisteredPictureBook_Animal_Insect_P
26153217;1;IsRegisteredPictureBook_Item_Fruit_E
26236008;1;MainField_WeaponDrop_4246752370
26337223;1;IsGet_Item_Fruit_K
26442397;1;ShieldofKolog_WeaponHide
26492974;1;IsGet_Item_Roast_05
26512390;1;AocField_Animal_Fish_A_3359327701
26575469;1;Npc_Kakariko014_PlantM_SoldOut
26618725;1;MainField_Enemy_Octarock_Desert_196352102
26792457;1;MainField_Item_Mushroom_E_4136939077
26949843;1;MainField_Item_Plant_A_2931635261
26949916;1;AocField_TBox_Dungeon_Stone_3509277471
27202373;1;MainField_Animal_Fish_M_3084559985
27284373;1;MainField_Item_Mushroom_D_577899448
27440454;1;MainField_Item_Mushroom_E_1353402095
27468679;1;MainField_Item_Mushroom_E_3812268524
27474151;1;MainField_Obj_BreakBoxIron_2851871269
27617344;1;MainField_Enemy_Bokoblin_Senior_886079513
27701738;1;MainField_Item_Fruit_B_1872688478
27706177;1;MainField_Obj_Mineral_A_01_1371332794
27751974;1;MainField_Npc_HiddenKorokGround_1559946760
27796530;1;MarioClubTestDungeon_Weapon_Sword_048_2438586249
27992833;1;MainField_TBox_Field_Stone_606035849
28153216;1;MainField_Animal_Doe_A_606236274
28346308;1;MainField_Item_Mushroom_L_1215587000
28447021;1;MainField_WeaponDrop_1845356714
28578651;1;MainField_Item_Plant_O_2597905411
28761938;1;MainField_Item_Plant_O_442776787
28777273;1;MainField_OreDrop0_Enemy_Golem_Ice_189892196
28914748;1;MainField_Item_Plant_O_2874685454
28931576;1;MainField_Item_Mushroom_D_3793397041
29027652;1;FironeMini_TerribleThunder_Ready
29375428;1;MainField_Item_Mushroom_D_2336035204
29634248;1;MainField_Item_Plant_O_3784533325
29654795;1;MainField_Item_Material_04_3844489704
29820619;1;RemainsFire_SmallKey02
29886699;1;MainField_Item_Plant_O_3882253648
30073152;1;MainField_Item_Mushroom_E_2247332092
30160250;1;MainField_TreasureSpot_00_4228193808
30174853;1;MainField_Item_Fruit_G_2185250386
30211440;1;MainField_Item_Mushroom_D_267756199
30480559;1;Dungeon032_SmallKey01
30804585;1;IsPlayed_Demo601_0
30818316;1;AocField_WeaponDrop_231918048
30840316;1;MainField_Item_Fruit_D_2354760560
30859970;1;MainField_Enemy_Keese_AllDay_1053216703
31155677;1;MainField_Item_Mushroom_L_1971072683
31215642;1;HatenoNPC022_Reward
31469331;1;MainField_Weapon_Shield_040_2553861918
31641390;1;MainField_Item_Plant_E_4279784841
31824674;1;MainField_Item_Mushroom_D_3023343768
31950360;1;MainField_Obj_MineralBury_A_01_3927481994
32161353;3;Npc_TripMaster_07_Animal_Insect_T
32175017;1;MainField_Obj_Mineral_A_01_4232712909
32466994;1;MainField_Obj_ArrowNormal_A_01_3803281416
32470656;1;MainField_Item_Mushroom_D_3608724253
32545724;1;MainField_Item_Fruit_G_3385116137
32671211;1;MainField_WeaponDrop_3165552876
32749102;1;MainField_Animal_Crow_A_1714036779
32794782;1;IsPlayed_Demo041_0
32915508;1;BalladOfHeroRito_Seek2ndDungeon
32994043;1;MainFieldDungeon_TwnObj_GanonGrudgeSolid_Eyeball_A_01_589237343
33002643;1;MainField_Item_Material_05_3802674378
33446288;1;MainField_Enemy_Guardian_A_Fixed_Moss_2036635130
33474081;1;IsGet_Item_Cook_B_04
33535799;1;MainField_DgnObj_EntranceTerminal_A_01_3328811253
33604843;1;MainField_Item_Fruit_A_2081205773
33730287;1;MainField_Item_Plant_B_1510623572
33775904;1;MainField_Obj_MineralBury_A_01_3401339291
33817773;1;MainField_Obj_Mineral_A_01_618759776
33951565;1;MainField_Animal_Fish_H_2183376153
34214286;1;MainField_Kibako_Contain_01_1150147848
34353043;1;MainField_Item_Fruit_C_2825905142
34392956;1;MainField_Obj_Mineral_A_01_4223081610
34471501;3;EquipTime_Weapon_Sword_080
34503103;3;Npc_Road_010_Item_Material_06
34628778;1;MainField_Enemy_Bokoblin_Guard_Junior_TreeHouseTop_4154249897
34669634;1;UMiiVillage_NPC009_First
34736987;1;MainField_WeaponDrop_1400316398
34851720;1;MainField_Animal_Insect_H_1628727223
35048267;1;MainField_Item_Plant_O_2352705065
35049646;1;MainField_Kibako_Contain_01_2995943039
35050981;1;MainField_Obj_MineralBury_A_01_773884351
35065070;1;MainField_WeaponDrop_3850683841
35333393;1;MainField_Item_Fruit_H_1557402435
35539201;1;MainField_TreasureSpot_00_456524586
35675334;1;MainField_Animal_Fish_G_1302460834
35732360;1;MainField_Item_Plant_O_4187648404
35768997;1;MainField_Item_Material_04_1594531345
35801522;1;MainFieldDungeon_TwnObj_GanonGrudgeSolid_Eyeball_A_01_3654132759
35805216;3;EquipTime_Armor_126_Head
35839498;1;MainField_WallCrack_3051815056
35840281;1;MainField_Enemy_Bokoblin_Junior_2151389425
36068940;1;MainField_Enemy_Keese_AllDay_2156798233
36225564;1;MapTower_08
36517744;1;IsGet_AncientArrow
36547974;1;MainField_Obj_Mineral_C_01_3876663549
36561573;1;MainField_Item_Fruit_A_4025588848
36572690;1;MainField_Npc_HiddenKorokGround_196795324
36760705;1;MainField_WeaponDrop_387501742
36961174;1;MainField_Enemy_Keese_AllDay_2441985259
37344889;1;MainFieldDungeon_TBox_Dungeon_Wood_AreaCulling_2536538223
37470257;1;MainField_Animal_Pigeon_B_2157026369
37853530;1;MainField_TBox_Field_Stone_1351790075
37908112;1;CompleteTreasure_Dungeon083
37918086;1;MainField_Item_Mushroom_M_626508684
37975897;1;MainField_Obj_BreakBoxIron_1424946315
38126504;1;MainField_Item_Mushroom_E_1801022249
38133543;1;MainField_Enemy_Bokoblin_Junior_2839584475
38169187;1;IsGet_Armor_196_Head
38270230;1;IsGet_Item_Cook_K_09
38482616;1;MamonoShop_BigEnemy_Golem_Mamonoshop_BigEnemy_Golem_Step1
38535527;1;Gaman_Step1_FailedAir
38569376;1;MainField_Animal_Elk_A_4184833501
38628155;1;IsGet_Item_Cook_E_03
38690351;1;IsGet_Armor_500_Lower
38701292;1;MainField_WeaponDrop_3207893704
38715830;1;Dungeon035_SmallKey00
38845697;1;MainField_TBox_Field_Iron_1429812883
38985223;1;IsPlayed_Demo603_0
39044870;1;MainField_Animal_WildGoat_A_338763084
39101748;3;PictureBookSize_Weapon_Lsword_003
39141497;1;Throw_Out_Activated
39187084;1;MainField_Item_Mushroom_D_646825421
39193482;1;MainField_Weapon_Shield_021_1993630992
39200961;1;MainField_Animal_Heron_A_1547442859
39270496;3;Item_ElectricLevelAdd
39378134;1;MainField_WeaponDrop_3319858707
39384922;1;MainField_Animal_WildGoat_A_3184975960
39662356;1;MainField_TBox_Field_Iron_4012685036
39838735;1;MainField_LinkTagAnd_01162214799
39984653;1;MainField_Npc_HiddenKorokFly_4111462616
40147230;1;ZoraRelief_Check_09
40157217;1;MainField_TreasureSpot_00_598388902
40190872;1;MainField_Animal_WildDuck_A_1667140235
40230637;1;MainField_KibakoDesert_Contain_01_675433661
40493560;1;MainField_Item_Plant_O_1236002348
40664115;1;IsRegisteredPictureBook_Weapon_Sword_047
40762699;1;MainField_Item_Fruit_A_736785917
40833851;1;MainField_Enemy_Bokoblin_Senior_1677738069
40877286;1;MainField_Animal_Insect_C_2089415214
40942832;1;IsPlayed_Demo043_0
40991113;1;Npc_Road_016_Talk
41136732;1;MainField_Enemy_Lizalfos_Guard_Junior_LongVisibility_3652737448
41231494;1;MainField_Item_Fruit_G_3310175644
41279009;1;MainField_Obj_LiftRockEldin_A_01_1237778080
41341913;1;MainField_Item_Fruit_H_10052544
41360765;1;MainField_Item_Material_04_4134723906
41420803;1;MainField_Obj_MineralBury_A_01_4117873039
41600589;1;MainField_Enemy_Bokoblin_Senior_3691101881
41628336;1;MainField_Kibako_Contain_01_3831541949
42227979;1;MainField_Item_Mushroom_B_1762181898
42292731;1;Dungeon038_SmallKey07
42360644;1;MainField_Item_Mushroom_B_3653527249
42487582;1;MainField_Pot_4265925139
42515864;1;MainField_Item_Fruit_G_3906789521
42636754;1;MainField_Animal_Insect_T_1731555937
42782470;1;MainField_Item_Mushroom_D_1734132005
43042895;1;AocField_Kibako_Contain_100enemy_640297540
43060962;1;MainField_Item_Mushroom_D_1618245029
43250617;1;MainField_Obj_Mineral_A_01_3450265367
43292194;1;Npc_Zora005_FinishFirst
43423107;1;MainField_WeaponDrop_1739062525
43446347;1;MainField_Enemy_Bokoblin_Guard_Junior_TreeHouseTop_2572492167
43532162;1;MainField_Item_Fruit_B_73230857
43851156;1;MainField_Item_Fruit_B_1152646813
43918881;1;MainField_Enemy_Bokoblin_Middle_2265198937
44205019;1;MainField_Animal_LittleBird_A_2737417182
44422845;1;CompleteTreasure_Dungeon064
44441448;1;HatenoNPC022_Rail1Goal
44461966;3;EquipTime_Weapon_Lsword_033
44470664;1;MainField_OreDrop0_Enemy_Golem_Senior_321907823
44551247;1;MainField_Item_Mushroom_H_1173679750
44591854;1;MiniGame_ShieldSurfing_Camera
44649247;1;MainField_Animal_Deer_A_89904
44777681;1;MainField_TwnObj_Village_KorokPot_A_S_Act_01_1043384640
44898769;1;IsGet_MemoryPhoto_005
45108315;1;MainField_TreasureSpot_00_2682084055
45135786;1;MainField_Item_Fruit_I_894164792
45309579;1;MainField_WeaponDrop_2832391619
45379943;1;MainField_Item_Material_04_2756210836
45383821;1;IsGet_Armor_173_Head
45436995;1;MainField_Obj_Mineral_B_01_2714627185
45548268;1;MainField_Animal_Insect_F_2842207769
45718556;1;MainField_Enemy_Keese_AllDay_160198103
45865843;1;MainField_LinkTagAnd_01486576328
45939269;1;MainField_Enemy_Lizalfos_Junior_33672954
45946591;1;MainField_WeaponDrop_1618111426
46109292;1;Npc_OasisStudent_A_DispNameFlag
46201824;1;CDungeon_Enemy_Guardian_Mini_Senior_2845352289
46228966;1;MainField_Item_Fruit_I_978095800
46267067;3;PictureBookSize_Weapon_Bow_036
46378188;1;Npc_SouthHateru007_DispNameFlag
46378750;1;MainField_Item_Plant_A_3897809710
46456804;1;MainField_Item_Fruit_G_1873522894
46595345;1;MainField_DgnObj_EntranceTerminalSP_3347288303
46727947;9;MiniGame_SmashGolf_ReturnCameraPos
47014218;1;MainField_Animal_Fish_B_3841940070
47121894;1;MainField_Item_Mushroom_D_1835628874
47247728;1;Npc_goron002_DispNameFlag
47359444;1;MainField_Item_Mushroom_H_2093643162
47490962;3;PorchTime_Armor_158_Lower
47563315;1;TreasureHunt01_Finish
47568838;1;MainField_Item_Mushroom_D_683674451
47653840;1;Dungeon036_SmallKey01
47677170;1;CDungeon_Enemy_Guardian_Mini_Senior_3334538678
47689695;1;IsPlayed_Demo817_0
47709862;1;MainField_WeaponDrop_2293041085
47738357;1;MainField_Item_Plant_O_2255972902
47813822;1;MainField_Item_Ore_I_3045461527
48041833;3;Defeated_Enemy_Wizzrobe_Fire_Senior_Num
48068216;1;MainField_Enemy_Keese_AllDay_2979690737
48101567;1;GoronCamp_mini_Ready
48198845;1;MainField_TBox_Field_Stone_2239436877
48200888;1;MainField_Item_Fruit_B_376495058
48202174;1;MainField_Item_Mushroom_D_4095724708
48208622;1;100enemy_Active3
48301062;1;Enter_Dungeon024
48491552;1;MainField_Obj_MineralBury_A_01_3928048355
48529942;1;MainField_Item_Plant_L_2636312545
48605945;1;MainField_Item_Mushroom_D_2248915245
48855741;1;MainField_Item_Plant_O_4247997075
49009319;1;MainField_Obj_MineralBury_A_01_1176975775
49114610;1;MainField_TBox_Field_Iron_477335528
49367641;1;Demo114_0
49397882;1;MainField_Item_Mushroom_D_3425222703
49402543;1;MainField_Kibako_Contain_01_3378929281
49499927;1;MainField_Weapon_Sword_021_1517240306
49516456;1;MainField_Item_Fruit_A_2722915325
49559991;1;MainField_Animal_LittleBird_A_3266749432
49596255;1;Dungeon088_SmallKey09
49668133;1;MainField_TBox_Field_Iron_3402792126
49735238;1;MainField_Item_Plant_O_2229131165
49740288;1;MainField_Item_Fruit_A_951449393
49765207;1;IsPlayed_Demo949_0
49872382;1;ZoraMini_DiveChallenge_ItemGet
49982553;1;MainField_OreDrop0_Enemy_Golem_Middle_975119268
50007407;3;PorchTime_Armor_211_Head
50083654;1;MainField_Enemy_Chuchu_Ice_Junior_2493410187
50264298;1;MainField_Item_Mushroom_B_994584971
50498872;1;Npc_Road_014_Flag01
50527795;1;MainField_Item_Plant_O_4244443388
50952713;1;MainField_WeaponDrop_1588365142
51076617;1;MainField_Obj_LiftRockWhite_A_01_2748486567
51102680;1;MainField_Item_Mushroom_E_2689350421
51107955;1;MainField_Npc_HiddenKorokGround_1740805455
51145600;1;Z_quest_test01_Extermination
51482052;1;MainFieldDungeon_TBox_Dungeon_Iron_1051960528
51758568;1;IsPlayed_Demo816_0
51819424;1;MainField_Item_Fruit_I_464975448
51941178;1;MainField_Obj_Mineral_C_01_3067341293
52026760;1;MainField_Item_Plant_E_2412030178
52141627;1;MainField_Item_Fruit_A_2382979470
52167386;1;MainField_Item_Fruit_H_3186808061
52180788;1;MainField_WeaponDrop_2966343952
52209591;1;MainField_BeeHome_1111890430
52229515;1;MainField_Item_Mushroom_J_1250022345
52382702;1;MainField_Animal_Fish_F_2445596845
52407516;3;PorchTime_Armor_087_Head
52424007;1;MainField_TBox_Field_Iron_1164859773
52426301;1;MinakkareHatago_NPC002_Check
52451563;1;MainField_Obj_BreakBoxIron_2690854135
52460918;1;MainField_Item_Plant_G_482559377
52541227;1;giant_ball3
52653617;1;Enter_Dungeon124
52817892;1;MainField_Item_Mushroom_D_2159415247
53027529;1;MainField_Obj_MineralBury_A_01_3303242643
53043058;1;MainField_Enemy_Bokoblin_Senior_918937002
53117852;1;MainField_Enemy_Bokoblin_Senior_2108589222
53287174;3;EquipTime_Armor_229_Lower
53315328;1;MainField_Npc_HiddenKorokFly_3434613859
53360843;1;MainField_Item_Plant_E_679804912
53401333;1;MainField_WeaponDrop_3449248938
53406389;1;MainField_Item_Fruit_D_2684078340
